MONTH,AIRLINE,ORIGIN_AIRPORT,total_voos,total_atrasados,soma_delay
1,OO,CID,158,51,3120.0
1,OO,CIU,57,9,636.0
1,OO,CLD,200,14,-81.0
1,OO,CLE,55,15,727.0
1,OO,CLT,55,10,307.0
1,OO,CMH,58,16,1338.0
1,OO,CMX,49,8,620.0
1,OO,CNY,54,0,-480.0
1,OO,COD,58,7,311.0
1,OO,COS,412,94,8228.0
1,OO,CPR,163,16,759.0
1,OO,CVG,304,48,1946.0
1,OO,CWA,1,0,-8.0
1,OO,DAL,5,3,135.0
1,OO,DAY,61,16,691.0
1,OO,DCA,101,26,1762.0
1,OO,DEN,3505,1200,72055.0
1,OO,DFW,380,101,6540.0
1,OO,DIK,53,3,-125.0
1,OO,DLH,122,24,1511.0
1,OO,DRO,100,9,98.0
1,OO,DSM,151,39,2549.0
1,OO,DTW,716,164,12812.0
1,OO,DVL,43,15,1532.0
1,OO,EAU,60,11,1405.0
1,OO,EKO,61,1,-540.0
1,OO,ELP,137,19,381.0
1,OO,ESC,48,9,1040.0
1,OO,EUG,313,55,2932.0
1,OO,FAR,162,41,2267.0
1,OO,FAT,631,136,9271.0
1,OO,FCA,123,13,257.0
1,OO,FLG,139,18,743.0
1,OO,FNT,16,1,-3.0
1,OO,FSD,189,45,2383.0
1,OO,FWA,84,20,749.0
1,OO,GCC,118,18,953.0
1,OO,GEG,211,41,2768.0
1,OO,GFK,50,8,561.0
1,OO,GJT,187,22,981.0
1,OO,GRB,113,12,1246.0
1,OO,GRR,160,34,1660.0
1,OO,GTF,143,17,1036.0
1,OO,GUC,1,1,69.0
1,OO,HDN,41,13,624.0
1,OO,HIB,75,10,235.0
1,OO,HLN,107,6,-73.0
1,OO,HYS,51,7,419.0
1,OO,IAD,19,5,188.0
1,OO,IAH,1140,273,14634.0
1,OO,ICT,181,62,4608.0
1,OO,IDA,182,30,1505.0
1,OO,IMT,55,9,1781.0
1,OO,IND,53,18,1317.0
1,OO,INL,53,5,657.0
1,OO,ISN,137,20,1562.0
1,OO,JAC,182,49,4033.0
1,OO,JMS,62,23,2128.0
1,OO,LAN,111,18,1606.0
1,OO,LAR,62,7,295.0
1,OO,LAS,260,56,3253.0
1,OO,LAX,4144,705,30527.0
1,OO,LEX,3,0,-12.0
1,OO,LGA,5,1,96.0
1,OO,LGB,124,10,10.0
1,OO,LIT,53,14,930.0
1,OO,LNK,50,10,478.0
1,OO,LSE,12,0,-63.0
1,OO,LWS,53,0,-337.0
1,OO,MAF,81,16,773.0
1,OO,MBS,136,31,1931.0
1,OO,MCI,127,39,2242.0
1,OO,MDW,4,2,52.0
1,OO,MEM,96,21,706.0
1,OO,MFE,29,2,-84.0
1,OO,MFR,214,42,2525.0
1,OO,MIA,2,2,36.0
1,OO,MKE,588,159,9542.0
1,OO,MKG,54,12,468.0
1,OO,MLI,74,9,813.0
1,OO,MMH,35,6,124.0
1,OO,MOT,101,22,1081.0
1,OO,MRY,313,42,1239.0
1,OO,MSN,164,39,1905.0
1,OO,MSO,93,15,449.0
1,OO,MSP,1868,312,19042.0
1,OO,MSY,36,5,546.0
1,OO,MTJ,80,20,1056.0
1,OO,OAK,191,25,1244.0
1,OO,OKC,191,33,1305.0
1,OO,OMA,261,51,4081.0
1,OO,ONT,445,78,3765.0
1,OO,ORD,3030,1046,68811.0
1,OO,ORF,47,6,338.0
1,OO,OTH,16,7,486.0
1,OO,PAH,58,5,415.0
1,OO,PBI,8,2,46.0
1,OO,PDX,499,94,5299.0
1,OO,PHX,1568,191,6757.0
1,OO,PIA,40,14,756.0
1,OO,PIH,60,5,1418.0
1,OO,PIT,52,13,1038.0
1,OO,PLN,48,8,714.0
1,OO,PSC,153,19,744.0
1,OO,PSP,725,148,9128.0
1,OO,PUB,48,11,351.0
1,OO,RAP,119,22,1094.0
1,OO,RDD,85,16,791.0
1,OO,RDM,158,32,1529.0
1,OO,RDU,39,9,337.0
1,OO,RHI,84,11,671.0
1,OO,RKS,114,14,332.0
1,OO,RNO,254,53,2669.0
1,OO,RST,9,2,44.0
1,OO,SAF,17,6,156.0
1,OO,SAN,707,98,3392.0
1,OO,SAT,324,74,4629.0
1,OO,SBA,559,108,6177.0
1,OO,SBN,258,58,4654.0
1,OO,SBP,411,76,4082.0
1,OO,SDF,20,11,813.0
1,OO,SEA,949,247,15361.0
1,OO,SFO,3442,878,51943.0
1,OO,SGF,69,15,1248.0
1,OO,SGU,146,13,308.0
1,OO,SJC,541,71,3350.0
1,OO,SLC,4050,498,18011.0
1,OO,SMF,545,126,9597.0
1,OO,SMX,59,6,729.0
1,OO,SNA,225,62,2974.0
1,OO,SPI,88,14,659.0
1,OO,STC,55,15,1018.0
1,OO,STL,146,31,1698.0
1,OO,SUN,86,15,492.0
1,OO,SYR,18,5,235.0
1,OO,TUL,74,16,649.0
1,OO,TUS,589,94,2899.0
1,OO,TVC,8,3,354.0
1,OO,TWF,56,2,-309.0
1,OO,VEL,50,4,236.0
1,OO,XNA,35,6,281.0
1,OO,YUM,164,17,967.0
1,UA,ALB,50,7,555.0
1,UA,ANC,41,14,1038.0
1,UA,ATL,204,45,2151.0
1,UA,AUS,279,51,3638.0
1,UA,BDL,69,16,917.0
1,UA,BIL,56,10,465.0
1,UA,BOI,52,13,474.0
1,UA,BOS,670,152,8419.0
1,UA,BQN,22,10,611.0
1,UA,BTR,2,2,112.0
1,UA,BUF,4,2,36.0
1,UA,BWI,176,41,1647.0
1,UA,BZN,41,8,518.0
1,UA,CLE,683,77,3808.0
1,UA,CLT,23,7,467.0
1,UA,CMH,31,9,1379.0
1,UA,DCA,301,66,4569.0
1,UA,DEN,3702,1242,66774.0
1,UA,DFW,282,28,1226.0
1,UA,DSM,83,23,1814.0
1,UA,DTW,48,7,556.0
1,UA,EGE,65,25,1459.0
1,UA,EWR,3417,1032,56761.0
1,UA,FLL,513,71,2569.0
1,UA,GEG,58,11,373.0
1,UA,GRR,8,2,38.0
1,UA,GUC,5,1,34.0
1,UA,GUM,31,13,421.0
1,UA,HDN,39,11,231.0
1,UA,HNL,402,64,3471.0
1,UA,IAD,1322,352,23024.0
1,UA,IAH,4775,1215,64880.0
1,UA,ICT,34,3,876.0
1,UA,IND,50,5,207.0
1,UA,ITO,13,5,390.0
1,UA,JAC,73,25,1343.0
1,UA,JFK,361,49,2240.0
1,UA,KOA,111,21,1172.0
1,UA,LAS,1031,160,6357.0
1,UA,LAX,2325,467,26386.0
1,UA,LGA,666,162,9751.0
1,UA,LIH,76,11,768.0
1,UA,MCI,20,3,184.0
1,UA,MCO,1028,198,12283.0
1,UA,MDT,42,6,296.0
1,UA,MIA,353,107,5822.0
1,UA,MSP,157,25,1219.0
1,UA,MSY,392,36,1498.0
1,UA,MTJ,18,5,279.0
1,UA,OGG,170,41,2551.0
1,UA,OKC,25,0,-141.0
1,UA,OMA,82,17,1347.0
1,UA,ORD,4251,1466,102619.0
1,UA,PBI,194,33,1912.0
1,UA,PDX,376,63,4101.0
1,UA,PHL,264,50,2659.0
1,UA,PHX,542,99,5173.0
1,UA,PIT,143,28,1974.0
1,UA,PSP,3,1,26.0
1,UA,RDU,53,12,1069.0
1,UA,RIC,28,5,1067.0
1,UA,RNO,66,7,152.0
1,UA,ROC,43,6,876.0
1,UA,RSW,250,36,1341.0
1,UA,SAN,559,98,5609.0
1,UA,SAT,216,22,773.0
1,UA,SEA,667,126,6553.0
1,UA,SFO,3677,753,40022.0
1,UA,SJC,63,7,-12.0
1,UA,SJU,166,68,4402.0
1,UA,SLC,135,32,1401.0
1,UA,SMF,172,25,1268.0
1,UA,SNA,424,61,3252.0
1,UA,SRQ,31,14,1153.0
1,UA,STL,4,2,112.0
1,UA,STT,68,25,2081.0
1,UA,TPA,552,82,2907.0
1,US,ALB,62,5,156.0
1,US,ANC,25,0,-55.0
1,US,ATL,500,51,317.0
1,US,AUS,69,14,932.0
1,US,BDL,127,9,614.0
1,US,BNA,117,6,-198.0
1,US,BOI,66,11,511.0
1,US,BOS,1272,170,4822.0
1,US,BUF,110,14,788.0
1,US,BWI,321,34,830.0
1,US,CHS,46,5,156.0
1,US,CLE,145,9,-316.0
1,US,CLT,7629,1097,43661.0
1,US,CMH,85,18,528.0
1,US,DCA,1563,224,8461.0
1,US,DEN,369,45,1582.0
1,US,DFW,510,63,2125.0
1,US,DSM,1,0,0.0
1,US,DTW,286,38,1806.0
1,US,EWR,308,40,1582.0
1,US,FLL,536,72,2696.0
1,US,GEG,36,1,-60.0
1,US,HNL,62,10,564.0
1,US,IAH,412,51,1586.0
1,US,ILM,1,0,5.0
1,US,IND,143,22,620.0
1,US,JAX,230,19,10.0
1,US,JFK,239,59,3489.0
1,US,KOA,34,2,-250.0
1,US,LAS,491,31,-54.0
1,US,LAX,563,48,814.0
1,US,LGA,882,125,4120.0
1,US,LIH,33,2,86.0
1,US,MCI,203,14,229.0
1,US,MCO,775,89,2890.0
1,US,MDT,26,2,10.0
1,US,MEM,88,6,32.0
1,US,MIA,331,54,2341.0
1,US,MKE,54,8,473.0
1,US,MSP,356,43,2058.0
1,US,MSY,180,24,553.0
1,US,OAK,61,9,685.0
1,US,OGG,51,4,-127.0
1,US,OMA,54,5,185.0
1,US,ONT,85,15,889.0
1,US,ORD,612,97,3795.0
1,US,ORF,80,4,-87.0
1,US,PBI,352,41,921.0
1,US,PDX,149,9,-201.0
1,US,PHL,3348,624,30917.0
1,US,PHX,4417,614,25200.0
1,US,PIT,390,40,964.0
1,US,PVD,95,7,117.0
1,US,PWM,29,4,159.0
1,US,RDU,355,32,455.0
1,US,RIC,107,9,506.0
1,US,RNO,83,9,242.0
1,US,ROC,31,7,186.0
1,US,RSW,328,39,1320.0
1,US,SAN,278,17,166.0
1,US,SAT,47,4,399.0
1,US,SEA,224,27,2225.0
1,US,SFO,424,37,449.0
1,US,SJC,133,18,304.0
1,US,SJU,169,42,1868.0
1,US,SLC,208,29,1352.0
1,US,SMF,137,13,527.0
1,US,SNA,119,13,594.0
1,US,STL,178,31,1757.0
1,US,STT,64,16,945.0
1,US,STX,5,5,131.0
1,US,SYR,49,2,-200.0
1,US,TPA,581,54,1731.0
1,US,TUS,1,1,81.0
1,VX,AUS,56,8,262.0
1,VX,BOS,121,27,1220.0
1,VX,DAL,350,69,3329.0
1,VX,DCA,108,16,598.0
1,VX,EWR,138,27,962.0
1,VX,FLL,162,34,1994.0
1,VX,IAD,117,24,778.0
1,VX,JFK,323,53,3337.0
1,VX,LAS,337,58,3108.0
1,VX,LAX,1000,139,6937.0
1,VX,LGA,103,25,1485.0
1,VX,MCO,31,8,437.0
1,VX,ORD,76,20,980.0
1,VX,PDX,30,0,-150.0
1,VX,PSP,31,4,93.0
1,VX,SAN,138,24,1093.0
1,VX,SEA,192,27,1066.0
1,VX,SFO,1338,139,4613.0
1,WN,ABQ,957,223,10641.0
1,WN,ALB,333,48,2571.0
1,WN,AMA,145,20,731.0
1,WN,ATL,3610,849,39690.0
1,WN,AUS,1446,243,9924.0
1,WN,BDL,522,92,4635.0
1,WN,BHM,397,58,2836.0
1,WN,BNA,2237,438,20231.0
1,WN,BOI,270,48,2130.0
1,WN,BOS,672,122,6228.0
1,WN,BUF,468,87,5375.0
1,WN,BUR,1196,165,8016.0
1,WN,BWI,5131,1294,66576.0
1,WN,CAK,325,41,1354.0
1,WN,CHS,177,21,715.0
1,WN,CLE,322,46,1699.0
1,WN,CLT,148,35,1487.0
1,WN,CMH,775,130,5847.0
1,WN,CRP,110,9,189.0
1,WN,DAL,4400,920,40304.0
1,WN,DAY,143,18,832.0
1,WN,DCA,1229,129,3556.0
1,WN,DEN,4623,1261,64506.0
1,WN,DSM,90,16,338.0
1,WN,DTW,540,116,4694.0
1,WN,ECP,68,9,208.0
1,WN,ELP,542,112,6155.0
1,WN,EWR,451,102,6683.0
1,WN,FLL,1720,276,12152.0
1,WN,FNT,132,14,423.0
1,WN,GEG,254,41,2005.0
1,WN,GRR,198,30,1545.0
1,WN,GSP,118,20,1326.0
1,WN,HOU,4193,864,36842.0
1,WN,HRL,172,14,336.0
1,WN,IAD,204,36,2343.0
1,WN,ICT,137,22,596.0
1,WN,IND,813,128,4991.0
1,WN,ISP,352,78,4415.0
1,WN,JAX,341,61,3122.0
1,WN,LAS,5957,1328,61697.0
1,WN,LAX,3226,770,37938.0
1,WN,LBB,192,10,479.0
1,WN,LGA,824,223,13519.0
1,WN,LIT,210,42,2001.0
1,WN,MAF,274,46,1628.0
1,WN,MCI,1709,306,13525.0
1,WN,MCO,3321,609,27703.0
1,WN,MDW,6050,1551,78884.0
1,WN,MEM,200,26,652.0
1,WN,MHT,311,44,2204.0
1,WN,MKE,1089,184,8407.0
1,WN,MSP,637,126,6023.0
1,WN,MSY,1541,224,8701.0
1,WN,OAK,2766,518,22928.0
1,WN,OKC,539,79,2715.0
1,WN,OMA,437,80,3246.0
1,WN,ONT,886,164,7786.0
1,WN,ORF,151,38,2187.0
1,WN,PBI,248,60,2948.0
1,WN,PDX,793,138,6023.0
1,WN,PHL,718,137,8274.0
1,WN,PHX,4766,1097,50971.0
1,WN,PIT,721,94,4015.0
1,WN,PNS,65,12,619.0
1,WN,PVD,462,90,5205.0
1,WN,PWM,63,5,372.0
1,WN,RDU,755,118,4916.0
1,WN,RIC,119,14,1347.0
1,WN,RNO,505,62,2222.0
1,WN,ROC,178,31,1620.0
1,WN,RSW,825,147,6153.0
1,WN,SAN,2696,574,26666.0
1,WN,SAT,1179,227,10002.0
1,WN,SDF,325,49,1590.0
1,WN,SEA,789,164,7874.0
1,WN,SFO,1203,259,14717.0
1,WN,SJC,1828,311,14636.0
1,WN,SJU,290,46,1565.0
1,WN,SLC,814,160,7235.0
1,WN,SMF,1805,292,12679.0
1,WN,SNA,1417,226,11435.0
1,WN,STL,2375,489,19410.0
1,WN,TPA,2297,392,16416.0
1,WN,TUL,376,73,2908.0
1,WN,TUS,382,46,1491.0
2,AA,ABQ,117,24,1895.0
2,AA,ATL,339,39,2510.0
2,AA,AUS,555,56,1055.0
2,AA,BDL,73,13,265.0
2,AA,BHM,48,9,843.0
2,AA,BNA,232,35,4406.0
2,AA,BOS,659,138,7843.0
2,AA,BWI,181,36,4776.0
2,AA,CLE,70,18,1721.0
2,AA,CLT,335,43,2011.0
2,AA,CMH,96,11,955.0
2,AA,COS,39,3,-10.0
2,AA,DAY,75,7,217.0
2,AA,DCA,757,133,8842.0
2,AA,DEN,423,104,5198.0
2,AA,DFW,10302,1919,96181.0
2,AA,DSM,50,14,889.0
2,AA,DTW,210,38,2325.0
2,AA,EGE,167,25,2076.0
2,AA,ELP,102,12,380.0
2,AA,EWR,273,44,1779.0
2,AA,FAT,40,9,911.0
2,AA,FLL,292,49,3357.0
2,AA,GUC,26,3,102.0
2,AA,HDN,30,2,184.0
2,AA,HNL,153,26,6133.0
2,AA,HOU,52,7,392.0
2,AA,IAD,179,27,4899.0
2,AA,IAH,375,44,1126.0
2,AA,ICT,53,11,893.0
2,AA,IND,131,23,1706.0
2,AA,JAC,30,1,-161.0
2,AA,JAX,102,15,934.0
2,AA,JFK,1133,288,22740.0
2,AA,KOA,30,3,635.0
2,AA,LAS,757,97,8734.0
2,AA,LAX,2311,302,16096.0
2,AA,LGA,989,198,10217.0
2,AA,LIH,36,4,485.0
2,AA,MCI,179,26,3081.0
2,AA,MCO,791,116,6909.0
2,AA,MEM,47,7,433.0
2,AA,MFE,127,24,2940.0
2,AA,MIA,3799,761,34945.0
2,AA,MKE,78,11,1597.0
2,AA,MSP,312,62,3689.0
2,AA,MSY,223,33,1967.0
2,AA,MTJ,3,0,-12.0
2,AA,OGG,88,19,537.0
2,AA,OKC,155,16,1079.0
2,AA,OMA,137,13,930.0
2,AA,ONT,95,9,449.0
2,AA,ORD,3374,926,51483.0
2,AA,ORF,44,6,587.0
2,AA,PBI,188,29,1050.0
2,AA,PDX,95,13,560.0
2,AA,PHL,236,36,1320.0
2,AA,PHX,431,62,5207.0
2,AA,PIT,89,16,1328.0
2,AA,PSP,120,24,951.0
2,AA,RDU,269,33,1521.0
2,AA,RIC,48,8,438.0
2,AA,RNO,75,8,90.0
2,AA,RSW,186,38,2109.0
2,AA,SAN,367,36,117.0
2,AA,SAT,373,43,452.0
2,AA,SDF,23,2,-6.0
2,AA,SEA,314,27,1024.0
2,AA,SFO,752,125,9726.0
2,AA,SJC,134,6,652.0
2,AA,SJU,326,40,2942.0
2,AA,SLC,150,21,1561.0
2,AA,SMF,82,12,492.0
2,AA,SNA,343,31,648.0
2,AA,STL,367,57,4172.0
2,AA,STT,100,16,811.0
2,AA,STX,45,9,488.0
2,AA,TPA,450,63,3425.0
2,AA,TUL,212,20,252.0
2,AA,TUS,232,27,165.0
2,AS,ABQ,28,0,-295.0
2,AS,ADK,8,2,40.0
2,AS,ADQ,24,1,-155.0
2,AS,ANC,853,88,1307.0
2,AS,ATL,28,3,68.0
2,AS,AUS,28,7,652.0
2,AS,BET,75,11,327.0
2,AS,BLI,84,1,-190.0
2,AS,BOS,85,13,1806.0
2,AS,BRW,68,15,144.0
2,AS,BUR,84,6,-422.0
2,AS,BWI,28,2,15.0
2,AS,CDV,54,4,-612.0
2,AS,DCA,108,15,965.0
2,AS,DEN,112,8,116.0
2,AS,DFW,96,9,189.0
2,AS,DTW,28,4,131.0
2,AS,EWR,48,3,-1.0
2,AS,FAI,137,14,-147.0
2,AS,FLL,28,4,47.0
2,AS,GEG,132,6,-52.0
2,AS,HNL,160,31,1089.0
2,AS,IAH,28,1,-70.0
2,AS,JNU,269,32,1250.0
2,AS,KOA,120,21,668.0
2,AS,KTN,164,22,388.0
2,AS,LAS,356,34,-296.0
2,AS,LAX,557,53,1086.0
2,AS,LIH,112,15,489.0
2,AS,MCI,28,1,-206.0
2,AS,MCO,56,6,4.0
2,AS,MSP,28,1,-142.0
2,AS,MSY,28,5,56.0
2,AS,OAK,180,16,-258.0
2,AS,OGG,247,31,1456.0
2,AS,OME,52,13,228.0
2,AS,ORD,83,13,859.0
2,AS,OTZ,50,12,179.0
2,AS,PDX,1025,88,1259.0
2,AS,PHL,28,5,279.0
2,AS,PHX,204,22,211.0
2,AS,PSG,54,10,-314.0
2,AS,PSP,203,22,784.0
2,AS,SAN,389,21,-1093.0
2,AS,SAT,28,0,-475.0
2,AS,SCC,67,10,93.0
2,AS,SEA,3754,473,18256.0
2,AS,SFO,412,83,5235.0
2,AS,SIT,83,13,1090.0
2,AS,SJC,383,23,-965.0
2,AS,SLC,192,12,-111.0
2,AS,SMF,156,13,-333.0
2,AS,SNA,253,20,-1042.0
2,AS,STL,28,1,76.0
2,AS,TPA,28,3,82.0
2,AS,TUS,31,1,-193.0
2,AS,WRG,54,6,-284.0
2,AS,YAK,55,4,-674.0
2,B6,ABQ,16,4,292.0
2,B6,AUS,160,38,2604.0
2,B6,BDL,272,101,6284.0
2,B6,BOS,2731,887,56124.0
2,B6,BQN,53,9,222.0
2,B6,BTV,80,13,1133.0
2,B6,BUF,290,69,4788.0
2,B6,BUR,26,8,348.0
2,B6,BWI,97,30,1682.0
2,B6,CHS,128,38,2475.0
2,B6,CLT,95,35,2119.0
2,B6,DCA,727,196,11568.0
2,B6,DEN,72,36,2369.0
2,B6,DFW,40,14,1606.0
2,B6,DTW,71,18,1281.0
2,B6,EWR,521,133,7577.0
2,B6,FLL,1451,539,29893.0
2,B6,HOU,52,24,1514.0
2,B6,HPN,279,96,7125.0
2,B6,IAD,127,34,2595.0
2,B6,JAX,226,79,4039.0
2,B6,JFK,3036,910,59744.0
2,B6,LAS,289,81,6309.0
2,B6,LAX,310,81,4491.0
2,B6,LGA,506,219,12826.0
2,B6,LGB,560,106,5669.0
2,B6,MCO,1403,441,27158.0
2,B6,MSY,90,34,2359.0
2,B6,OAK,101,15,777.0
2,B6,ORD,134,49,3295.0
2,B6,ORH,46,12,524.0
2,B6,PBI,616,268,16661.0
2,B6,PDX,72,7,-91.0
2,B6,PHL,100,38,2671.0
2,B6,PHX,55,25,1459.0
2,B6,PIT,92,26,1556.0
2,B6,PSE,54,7,314.0
2,B6,PVD,76,20,1286.0
2,B6,PWM,64,11,726.0
2,B6,RDU,169,53,2848.0
2,B6,RIC,140,37,1753.0
2,B6,ROC,79,15,839.0
2,B6,RSW,425,172,10720.0
2,B6,SAN,91,33,1749.0
2,B6,SAV,78,27,1949.0
2,B6,SEA,126,33,1974.0
2,B6,SFO,384,95,6330.0
2,B6,SJC,13,3,147.0
2,B6,SJU,830,267,16688.0
2,B6,SLC,121,35,1915.0
2,B6,SMF,70,15,490.0
2,B6,SRQ,77,31,2158.0
2,B6,STT,92,29,1732.0
2,B6,STX,28,8,585.0
2,B6,SWF,56,16,1247.0
2,B6,SYR,105,31,2215.0
2,B6,TPA,453,168,11012.0
2,DL,ABE,23,5,603.0
2,DL,ABQ,50,7,572.0
2,DL,AGS,45,6,406.0
2,DL,ALB,56,10,675.0
2,DL,ANC,102,12,497.0
2,DL,ATL,16957,3055,155457.0
2,DL,ATW,33,5,328.0
2,DL,AUS,236,33,1316.0
2,DL,AVL,52,8,859.0
2,DL,BDL,257,46,2166.0
2,DL,BHM,226,36,2574.0
2,DL,BIL,67,2,43.0
2,DL,BIS,10,1,5.0
2,DL,BNA,314,61,4155.0
2,DL,BOI,80,5,765.0
2,DL,BOS,1033,394,33209.0
2,DL,BTR,21,3,299.0
2,DL,BUF,154,26,1544.0
2,DL,BWI,482,74,5146.0
2,DL,BZN,75,8,1349.0
2,DL,CAE,92,13,589.0
2,DL,CAK,110,11,643.0
2,DL,CHA,82,14,504.0
2,DL,CHO,22,0,-103.0
2,DL,CHS,221,17,821.0
2,DL,CLE,177,26,2939.0
2,DL,CLT,465,73,3548.0
2,DL,CMH,226,39,2643.0
2,DL,COS,24,1,-28.0
2,DL,CRW,28,9,742.0
2,DL,CVG,469,64,3880.0
2,DL,DAB,120,21,1429.0
2,DL,DAL,109,17,902.0
2,DL,DAY,115,18,1340.0
2,DL,DCA,615,92,7586.0
2,DL,DEN,506,107,6155.0
2,DL,DFW,408,93,6256.0
2,DL,DLH,24,3,21.0
2,DL,DSM,78,13,1204.0
2,DL,DTW,3607,974,62495.0
2,DL,ECP,146,28,1679.0
2,DL,EGE,28,10,620.0
2,DL,ELP,50,12,843.0
2,DL,EVV,29,7,745.0
2,DL,EWR,364,76,4398.0
2,DL,EYW,96,13,346.0
2,DL,FAR,55,6,1194.0
2,DL,FAY,27,3,1143.0
2,DL,FLL,920,197,12480.0
2,DL,FNT,76,5,50.0
2,DL,FSD,37,5,519.0
2,DL,GEG,113,9,1251.0
2,DL,GNV,32,7,409.0
2,DL,GPT,91,12,351.0
2,DL,GRB,20,0,-65.0
2,DL,GRR,167,26,1760.0
2,DL,GSO,122,12,461.0
2,DL,GSP,131,21,1435.0
2,DL,HDN,26,10,542.0
2,DL,HNL,227,37,3071.0
2,DL,HOU,178,25,904.0
2,DL,HSV,137,11,246.0
2,DL,IAD,173,22,1632.0
2,DL,IAH,199,35,1644.0
2,DL,ICT,63,8,247.0
2,DL,ILM,27,2,191.0
2,DL,IND,326,56,3751.0
2,DL,JAC,63,6,233.0
2,DL,JAN,144,19,1005.0
2,DL,JAX,301,37,1718.0
2,DL,JFK,1854,747,58635.0
2,DL,KOA,28,5,210.0
2,DL,LAS,775,119,6293.0
2,DL,LAX,1618,302,16317.0
2,DL,LEX,56,7,341.0
2,DL,LFT,35,2,266.0
2,DL,LGA,1972,853,63676.0
2,DL,LIH,28,5,237.0
2,DL,LIT,144,24,790.0
2,DL,MCI,311,43,2206.0
2,DL,MCO,1252,194,11789.0
2,DL,MDT,77,17,1679.0
2,DL,MDW,202,52,3336.0
2,DL,MEM,287,46,4167.0
2,DL,MHT,28,2,120.0
2,DL,MIA,665,185,12524.0
2,DL,MKE,349,74,4929.0
2,DL,MLB,105,14,924.0
2,DL,MOB,28,3,60.0
2,DL,MOT,4,0,-23.0
2,DL,MSN,196,26,1367.0
2,DL,MSO,38,0,-165.0
2,DL,MSP,3909,683,38018.0
2,DL,MSY,590,115,6104.0
2,DL,MTJ,6,1,27.0
2,DL,MYR,40,3,477.0
2,DL,OAK,77,3,-201.0
2,DL,OGG,80,18,1522.0
2,DL,OKC,112,14,842.0
2,DL,OMA,166,25,2781.0
2,DL,ONT,28,0,-184.0
2,DL,ORD,515,132,10732.0
2,DL,ORF,175,35,5388.0
2,DL,PBI,452,109,7065.0
2,DL,PDX,290,21,1603.0
2,DL,PHF,21,3,720.0
2,DL,PHL,471,74,4854.0
2,DL,PHX,560,60,2644.0
2,DL,PIT,249,49,2963.0
2,DL,PNS,175,30,1729.0
2,DL,PSC,26,2,211.0
2,DL,PSP,28,7,323.0
2,DL,PVD,76,10,1110.0
2,DL,PWM,25,7,1152.0
2,DL,RDU,354,65,6183.0
2,DL,RIC,196,45,3163.0
2,DL,RNO,80,7,98.0
2,DL,ROA,23,5,594.0
2,DL,ROC,78,15,2648.0
2,DL,RSW,588,81,4250.0
2,DL,SAN,392,33,1209.0
2,DL,SAT,227,23,1625.0
2,DL,SAV,215,29,2239.0
2,DL,SDF,210,38,3149.0
2,DL,SEA,795,118,7590.0
2,DL,SFO,548,76,5383.0
2,DL,SGF,27,3,657.0
2,DL,SHV,21,4,177.0
2,DL,SJC,43,7,455.0
2,DL,SJU,255,53,2479.0
2,DL,SLC,2535,299,13499.0
2,DL,SMF,115,15,195.0
2,DL,SNA,210,16,1091.0
2,DL,SRQ,192,38,2373.0
2,DL,STL,281,28,1075.0
2,DL,STT,87,19,1357.0
2,DL,STX,4,1,39.0
2,DL,SYR,62,15,546.0
2,DL,TLH,96,15,1202.0
2,DL,TPA,895,169,10878.0
2,DL,TRI,33,4,128.0
2,DL,TUL,82,14,649.0
2,DL,TUS,71,8,420.0
2,DL,TYS,65,8,368.0
2,DL,VPS,110,20,2205.0
2,DL,XNA,36,4,244.0
2,EV,ABE,129,32,1932.0
2,EV,ABQ,70,9,539.0
2,EV,ABY,73,12,703.0
2,EV,AEX,170,26,949.0
2,EV,AGS,129,32,1583.0
2,EV,ALB,70,15,980.0
2,EV,AMA,98,10,571.0
2,EV,ATL,4424,973,51056.0
2,EV,ATW,144,34,1611.0
2,EV,AUS,41,5,187.0
2,EV,AVL,96,14,756.0
2,EV,AVP,84,19,1382.0
2,EV,AZO,23,7,348.0
2,EV,BDL,95,16,1236.0
2,EV,BGM,36,9,625.0
2,EV,BGR,19,3,445.0
2,EV,BHM,294,61,3489.0
2,EV,BIS,35,6,679.0
2,EV,BMI,80,16,902.0
2,EV,BNA,331,54,2317.0
2,EV,BOS,148,46,2484.0
2,EV,BPT,48,10,688.0
2,EV,BQK,77,9,668.0
2,EV,BRO,174,16,861.0
2,EV,BTR,446,78,4258.0
2,EV,BTV,87,25,1182.0
2,EV,BUF,134,32,1843.0
2,EV,BWI,37,8,241.0
2,EV,CAE,295,67,4437.0
2,EV,CAK,103,23,1483.0
2,EV,CHA,114,16,487.0
2,EV,CHO,69,11,553.0
2,EV,CHS,106,16,828.0
2,EV,CID,168,36,3203.0
2,EV,CLE,934,218,10803.0
2,EV,CLL,50,1,-198.0
2,EV,CLT,295,45,2665.0
2,EV,CMH,226,60,2878.0
2,EV,COS,89,15,749.0
2,EV,CRP,266,43,1183.0
2,EV,CRW,126,32,2852.0
2,EV,CSG,89,11,412.0
2,EV,CVG,292,57,3170.0
2,EV,CWA,52,9,630.0
2,EV,DAL,166,8,116.0
2,EV,DAY,168,30,1521.0
2,EV,DCA,244,51,1810.0
2,EV,DEN,958,267,14528.0
2,EV,DFW,1079,239,12393.0
2,EV,DHN,98,13,246.0
2,EV,DIK,46,13,1346.0
2,EV,DRO,14,3,141.0
2,EV,DSM,114,30,1110.0
2,EV,DTW,2139,547,35702.0
